4071,Animals,How many humps does a Bactrian camel have?,1,2,3,4,B,Bactrian camels have two humps,Easy
4072,Science,What is the freezing point of water?,0°C,-5°C,5°C,10°C,A,Water freezes at 0°C,Easy
4073,Science,Which planet is closest to Earth?,Venus,Mars,Mercury,Jupiter,A,Venus is Earth's closest neighbor,Easy
4074,Math,What is 20% of 50?,5,10,15,20,B,20% of 50 equals 10,Easy
4075,Geography,What is the smallest continent?,Australia,Europe,Antarctica,South America,A,Australia is the smallest continent,Easy
4076,Science,What do bees produce?,Honey,Milk,Silk,Wax,A,Bees are known for producing honey,Easy
4077,History,Which ancient wonder was in Egypt?,Colossus of Rhodes,Hanging Gardens of Babylon,Great Pyramid of Giza,Lighthouse of Alexandria,C,The Great Pyramid is in Giza Egypt,Easy
4078,Science,Which organ is responsible for hearing?,Eye,Ear,Nose,Mouth,B,The ear is the organ of hearing,Easy
4079,Literature,Who wrote The Cat in the Hat?,Dr. Seuss,Roald Dahl,Maurice Sendak,Eric Carle,A,Dr. Seuss wrote The Cat in the Hat,Easy
4080,Sports,How many quarters are in an American football game?,2,3,4,5,C,American football has four quarters,Easy
4081,Science,What is the largest organ of the human body?,Brain,Heart,Liver,Skin,D,The skin is the body's largest organ,Easy
4082,Art,Which artist painted Water Lilies?,Claude Monet,Edgar Degas,Pierre Renoir,Paul Cezanne,A,Claude Monet painted the Water Lilies series,Easy
4083,Music,Which instrument is Yo-Yo Ma famous for playing?,Violin,Piano,Cello,Flute,C,Yo-Yo Ma is a renowned cellist,Easy
4084,Technology,What does AI stand for?,Artificial Intelligence,Automated Information,Advanced Intelligence,Automated Intelligence,A,AI stands for Artificial Intelligence,Easy
4085,Food,Which pepper is the mildest?,Jalapeno,Bell pepper,Habanero,Ghost pepper,B,Bell peppers have no heat,Easy
4086,Animals,What is a baby sheep called?,Calf,Foal,Lamb,Kid,C,A baby sheep is called a lamb,Easy
4087,Science,How many planets are in our solar system?,7,8,9,10,B,There are eight planets in our solar system,Easy
4088,Science,Which element has the atomic number 1?,Hydrogen,Helium,Lithium,Beryllium,A,Hydrogen has atomic number 1,Easy
4089,Math,What is 3 × 11?,30,33,36,39,B,3 multiplied by 11 equals 33,Easy
4090,Geography,Which country has the most natural lakes?,Canada,Finland,Norway,Russia,A,Canada has the most natural lakes,Easy
4091,Science,What is the study of insects called?,Botany,Zoology,Entomology,Ecology,C,Entomology studies insects,Easy
4092,History,Who was the first woman in space?,Valentina Tereshkova,Sally Ride,Mae Jemison,Eileen Collins,A,Valentina Tereshkova was the first woman in space,Easy
4093,Science,Which part of the plant conducts photosynthesis?,Root,Stem,Leaf,Flower,C,Leaves conduct photosynthesis,Easy
4094,Literature,Who wrote The Jungle Book?,Rudyard Kipling,Lewis Carroll,Roald Dahl,A.A. Milne,A,Rudyard Kipling wrote The Jungle Book,Easy
4095,Sports,In basketball how many points is a free throw worth?,1,2,3,4,A,A free throw is worth 1 point,Easy
4096,Science,What is the chemical symbol for carbon?,C,Ca,Cr,Co,A,Carbon has the chemical symbol C,Easy
4097,Art,Who painted American Gothic?,Grant Wood,Edward Hopper,Andrew Wyeth,Norman Rockwell,A,Grant Wood painted American Gothic,Easy
4098,Music,Which composer wrote Fur Elise?,Bach,Mozart,Beethoven,Chopin,C,Ludwig van Beethoven composed Fur Elise,Easy
4099,Technology,What does VR stand for?,Virtual Reality,Visual Reality,Video Reality,Very Reality,A,VR stands for Virtual Reality,Easy
4100,Food,Which country is famous for pasta?,France,Italy,Spain,Greece,B,Italy is famous for pasta,Easy
4101,Animals,What is the largest cat in the world?,Lion,Tiger,Leopard,Jaguar,B,The tiger is the largest wild cat,Easy
4102,Science,What is the normal human body temperature?,96.8°F,97.6°F,98.6°F,99.6°F,C,Normal body temperature is 98.6°F,Easy
4103,Science,Which gas is essential for breathing?,Carbon dioxide,Oxygen,Nitrogen,Hydrogen,B,Oxygen is essential for breathing,Easy
4104,Math,What is 64 ÷ 8?,6,7,8,9,C,64 divided by 8 equals 8,Easy
4105,Geography,What is the capital of England?,Manchester,Birmingham,London,Liverpool,C,London is the capital of England,Easy
4106,Science,What is the closest star to Earth?,Proxima Centauri,Alpha Centauri,The Sun,Sirius,C,The Sun is Earth's closest star,Easy
4107,History,Which ship sank in 1912?,Britannic,Olympic,Titanic,Lusitania,C,The Titanic sank in 1912,Easy
4108,Science,Which system in the body fights disease?,Digestive,Respiratory,Immune,Circulatory,C,The immune system fights disease,Easy
4109,Literature,Who wrote Charlotte's Web?,E.B. White,Roald Dahl,Beverly Cleary,Judy Blume,A,E.B. White wrote Charlotte's Web,Easy
4110,Sports,How many players are on a baseball team's starting lineup?,8,9,10,11,B,Baseball has 9 players in the starting lineup,Easy
4111,Science,What is the hardest natural substance on Earth?,Gold,Diamond,Steel,Quartz,B,Diamond is the hardest natural substance,Easy
4112,Art,Which museum houses the Mona Lisa?,Metropolitan Museum,Louvre,British Museum,Uffizi,B,The Mona Lisa is in the Louvre Museum,Easy
4113,Music,How many keys are on a standard piano?,76,88,92,100,B,A standard piano has 88 keys,Easy
4114,Technology,What does GPS stand for?,Global Positioning System,General Positioning Service,Global Position System,General Position Service,A,GPS stands for Global Positioning System,Easy
4115,Food,Which fruit has the most vitamin C?,Orange,Apple,Banana,Strawberry,A,Oranges are high in vitamin C,Easy
4116,Animals,What sound does a cow make?,Bark,Meow,Moo,Neigh,C,Cows make a mooing sound,Easy
4117,Science,How many sides does a triangle have?,2,3,4,5,B,A triangle has three sides,Easy
4118,Science,Which organ pumps blood through the body?,Brain,Heart,Liver,Lungs,B,The heart pumps blood throughout the body,Easy
4119,Math,What is 5 × 9?,40,45,50,55,B,5 multiplied by 9 equals 45,Easy
4120,Geography,Which river flows through Egypt?,Amazon,Nile,Mississippi,Thames,B,The Nile River flows through Egypt,Easy
4121,Science,What is the study of weather called?,Geology,Biology,Meteorology,Astronomy,C,Meteorology is the study of weather,Easy
4122,History,Who built the first airplane?,Wright Brothers,Henry Ford,Thomas Edison,Alexander Bell,A,The Wright Brothers built the first airplane,Easy
4123,Science,Which part of the brain controls balance?,Cerebrum,Cerebellum,Medulla,Hypothalamus,B,The cerebellum controls balance,Easy
4124,Literature,Who wrote Green Eggs and Ham?,Dr. Seuss,Maurice Sendak,Eric Carle,Bill Martin Jr,A,Dr. Seuss wrote Green Eggs and Ham,Easy
4125,Sports,In soccer what do you call it when the ball goes out over the goal line?,Corner kick,Goal kick,Throw-in,Free kick,B,It's called a goal kick,Easy
4126,Science,What is the chemical symbol for helium?,H,He,Hy,Hl,B,Helium has the chemical symbol He,Easy
4127,Art,Which artist painted The Birth of Venus?,Leonardo da Vinci,Michelangelo,Botticelli,Raphael,C,Sandro Botticelli painted The Birth of Venus,Easy
4128,Music,Which instrument did Mozart primarily compose for?,Violin,Piano,Flute,Organ,B,Mozart composed extensively for piano,Easy
4129,Technology,What does FAQ stand for?,Frequently Asked Questions,Fast Asked Questions,Frequently Answered Questions,Fast Answered Questions,A,FAQ stands for Frequently Asked Questions,Easy
4130,Food,Which vegetable is Popeye famous for eating?,Carrots,Spinach,Broccoli,Peas,B,Popeye is famous for eating spinach,Easy
4131,Animals,How many wings does a butterfly have?,2,4,6,8,B,Butterflies have four wings,Easy
4132,Science,What is the largest planet in our solar system?,Earth,Jupiter,Saturn,Neptune,B,Jupiter is the largest planet,Easy
4133,Science,Which gas do plants absorb from the air?,Oxygen,Carbon dioxide,Nitrogen,Hydrogen,B,Plants absorb carbon dioxide for photosynthesis,Easy
4134,Math,What is 100 - 37?,53,63,73,83,B,100 minus 37 equals 63,Easy
4135,Geography,Which is the largest desert in the world?,Gobi,Sahara,Kalahari,Mojave,B,The Sahara is the largest hot desert,Easy
4136,Science,What do we call animals that eat only meat?,Herbivores,Omnivores,Carnivores,Vegetarians,C,Carnivores eat only meat,Easy
4137,History,Which country gave America the Statue of Liberty?,England,France,Spain,Italy,B,France gave America the Statue of Liberty,Easy
4138,Science,How many lungs do humans have?,1,2,3,4,B,Humans have two lungs,Easy
4139,Literature,Who wrote The Very Hungry Caterpillar?,Eric Carle,Dr. Seuss,Maurice Sendak,Bill Martin Jr,A,Eric Carle wrote The Very Hungry Caterpillar,Easy
4140,Sports,How many minutes are in a soccer half?,40,45,50,60,B,Each soccer half is 45 minutes,Easy
4141,Science,What is the smallest unit of life?,Cell,Tissue,Organ,Organism,A,The cell is the smallest unit of life,Easy
4142,Art,Who painted the ceiling of the Sistine Chapel?,Leonardo da Vinci,Michelangelo,Raphael,Donatello,B,Michelangelo painted the Sistine Chapel ceiling,Easy
4143,Music,Which family does the flute belong to?,Brass,String,Woodwind,Percussion,C,The flute is a woodwind instrument,Easy
4144,Technology,What does LED stand for?,Light Emitting Diode,Low Energy Device,Light Energy Diode,Low Emitting Device,A,LED stands for Light Emitting Diode,Easy
4145,Food,Which spice comes from tree bark?,Cinnamon,Nutmeg,Cloves,Cardamom,A,Cinnamon comes from tree bark,Easy
4146,Animals,What is a baby cat called?,Puppy,Kitten,Cub,Joey,B,A baby cat is called a kitten,Easy
4147,Science,How many colors are in a rainbow?,5,6,7,8,C,A rainbow has seven colors,Easy
4148,Science,Which planet is known as Earth's twin?,Venus,Mars,Mercury,Jupiter,A,Venus is often called Earth's twin,Easy
4149,Math,What is 6 × 7?,35,42,49,56,B,6 multiplied by 7 equals 42,Easy
4150,Geography,Which continent is Egypt in?,Asia,Europe,Africa,Australia,C,Egypt is located in Africa,Easy
4151,Science,What do we call the path planets take around the sun?,Circle,Orbit,Route,Track,B,Planets follow an orbit around the sun,Easy
4152,History,Who was the first President of the United States?,Thomas Jefferson,George Washington,John Adams,Benjamin Franklin,B,George Washington was the first US President,Easy
4153,Science,Which sense organ is used for smelling?,Eye,Ear,Nose,Mouth,C,The nose is used for smelling,Easy
4154,Literature,Who wrote Where the Wild Things Are?,Maurice Sendak,Dr. Seuss,Eric Carle,Shel Silverstein,A,Maurice Sendak wrote Where the Wild Things Are,Easy
4155,Sports,In which sport do you use a racket?,Swimming,Running,Tennis,Cycling,C,Tennis uses a racket,Easy
4156,Science,What is the chemical symbol for copper?,C,Co,Cu,Cp,C,Copper has the chemical symbol Cu,Easy
4157,Art,Which color do you get when you mix red and yellow?,Orange,Purple,Green,Brown,A,Red and yellow make orange,Easy
4158,Music,How many strings does a violin have?,3,4,5,6,B,A violin has four strings,Easy
4159,Technology,What does USB stand for?,Universal Serial Bus,United Serial Bus,Universal System Bus,United System Bus,A,USB stands for Universal Serial Bus,Easy
4160,Food,Which fruit is known for keeping the doctor away?,Orange,Apple,Banana,Grape,B,An apple a day keeps the doctor away,Easy
4161,Animals,What do pandas mainly eat?,Fish,Meat,Bamboo,Fruits,C,Pandas primarily eat bamboo,Easy
4162,Science,How many bones are in the human skull?,15,22,28,33,B,The human skull has 22 bones,Easy
4163,Science,Which metal is liquid at room temperature?,Iron,Gold,Mercury,Silver,C,Mercury is liquid at room temperature,Easy
4164,Math,What is half of 88?,34,44,54,64,B,Half of 88 equals 44,Easy
4165,Geography,Which ocean borders California?,Atlantic,Pacific,Indian,Arctic,B,The Pacific Ocean borders California,Easy
4166,Science,What causes tides in the ocean?,Sun,Moon,Wind,Earth's rotation,B,The Moon's gravity causes ocean tides,Easy
4167,History,In which city is the famous Tower Bridge located?,Paris,London,New York,Rome,B,Tower Bridge is in London,Easy
4168,Science,Which vitamin is produced when skin is exposed to sunlight?,Vitamin A,Vitamin C,Vitamin D,Vitamin K,C,Sunlight helps produce vitamin D,Easy
4169,Literature,Who wrote Goodnight Moon?,Margaret Wise Brown,Dr. Seuss,Eric Carle,Maurice Sendak,A,Margaret Wise Brown wrote Goodnight Moon,Easy
4170,Sports,How many bases are in baseball?,3,4,5,6,B,Baseball has four bases,Easy
4171,Science,What is the main gas in the air we breathe?,Oxygen,Carbon dioxide,Nitrogen,Hydrogen,C,Nitrogen is the most abundant gas in air,Easy
4172,Art,What primary colors make green?,Red and blue,Red and yellow,Blue and yellow,Red and green,C,Blue and yellow make green,Easy
4173,Music,Which composer wrote The Magic Flute?,Bach,Mozart,Beethoven,Chopin,B,Mozart composed The Magic Flute,Easy
4174,Technology,What does WWW stand for?,World Wide Web,World Web Wide,Wide World Web,Web World Wide,A,WWW stands for World Wide Web,Easy
4175,Food,Which herb is used to make pesto?,Basil,Oregano,Thyme,Rosemary,A,Basil is the main herb in pesto,Easy
4176,Animals,How many chambers does a fish heart have?,1,2,3,4,B,Fish have two-chambered hearts,Easy
4177,Science,What is the name of our galaxy?,Milky Way,Andromeda,Orion,Pegasus,A,We live in the Milky Way galaxy,Easy
4178,Science,Which element is represented by the symbol Fe?,Iron,Fluorine,Francium,Fermium,A,Fe represents iron from Latin ferrum,Easy
4179,Math,What is 25% of 80?,15,20,25,30,B,25% of 80 equals 20,Easy
4180,Geography,Which country is known as the Land of the Rising Sun?,China,Korea,Japan,Thailand,C,Japan is known as the Land of the Rising Sun,Easy
4181,Science,What is the process by which water changes from liquid to gas?,Condensation,Evaporation,Precipitation,Sublimation,B,Evaporation changes water from liquid to gas,Easy
4182,History,Which ancient civilization built the pyramids?,Romans,Greeks,Egyptians,Babylonians,C,The ancient Egyptians built the pyramids,Easy
4183,Science,How many ribs do humans have?,20,22,24,26,C,Humans typically have 24 ribs,Easy
4184,Literature,Who wrote The Giving Tree?,Shel Silverstein,Dr. Seuss,Maurice Sendak,Eric Carle,A,Shel Silverstein wrote The Giving Tree,Easy
4185,Sports,In which sport do players wear helmets and pads?,Soccer,Basketball,Football,Tennis,C,American football players wear helmets and pads,Easy
4186,Science,What is the hardest part of the human body?,Bone,Tooth enamel,Nail,Skin,B,Tooth enamel is the hardest part of the body,Easy
4187,Art,Which artist painted The Persistence of Memory with melting clocks?,Pablo Picasso,Vincent van Gogh,Salvador Dali,Claude Monet,C,Salvador Dali painted the melting clocks,Easy
4188,Music,What is the lowest male singing voice called?,Tenor,Baritone,Bass,Alto,C,Bass is the lowest male singing voice,Easy
4189,Technology,What does WIFI originally stand for?,Wireless Fidelity,Wide Fidelity,World Internet,Web Interface,A,WIFI stands for Wireless Fidelity,Easy
4190,Food,Which vegetable is used to make french fries?,Carrot,Potato,Onion,Tomato,B,French fries are made from potatoes,Easy
4191,Animals,What is the tallest animal in the world?,Elephant,Giraffe,Horse,Camel,B,The giraffe is the tallest animal,Easy
4192,Science,What is the study of dinosaurs called?,Archaeology,Paleontology,Geology,Anthropology,B,Paleontology is the study of dinosaurs and fossils,Easy
4193,Science,Which planet is furthest from the Sun?,Uranus,Neptune,Pluto,Saturn,B,Neptune is the furthest planet from the Sun,Easy
4194,Math,What is 12 + 15?,25,26,27,28,C,12 plus 15 equals 27,Easy
4195,Geography,What is the capital of Australia?,Sydney,Melbourne,Canberra,Brisbane,C,Canberra is Australia's capital city,Easy
4196,Science,What do we call baby frogs?,Tadpoles,Froglets,Spawn,Eggs,A,Baby frogs are called tadpoles,Easy
4197,History,Which explorer is credited with discovering America?,Marco Polo,Christopher Columbus,Vasco da Gama,Ferdinand Magellan,B,Christopher Columbus is credited with discovering America,Easy
4198,Science,What type of animal is a penguin?,Fish,Mammal,Bird,Reptile,C,Penguins are flightless birds,Easy
4199,Literature,Who wrote The Lion the Witch and the Wardrobe?,J.R.R. Tolkien,C.S. Lewis,Roald Dahl,J.K. Rowling,B,C.S. Lewis wrote this Narnia book,Easy
4200,Sports,How many points is a basketball shot from behind the three-point line worth?,1,2,3,4,C,A three-point shot is worth 3 points,Easy
4201,Science,What is the most abundant element in the human body by mass?,Carbon,Hydrogen,Oxygen,Nitrogen,C,Oxygen makes up about 65% of human body mass,Medium
4202,Science,Which organelle is known as the powerhouse of the cell?,Nucleus,Mitochondria,Ribosome,Endoplasmic reticulum,B,Mitochondria generate ATP energy for cells,Medium
4203,Science,What is the process by which plants lose water through their leaves?,Photosynthesis,Transpiration,Respiration,Osmosis,B,Transpiration is water loss through plant leaves,Medium
4204,Math,What is the derivative of x³?,3x²,x²,3x,x³,A,The derivative of x³ is 3x²,Medium
4205,Geography,Which tectonic plate is the largest?,Pacific Plate,Eurasian Plate,North American Plate,Antarctic Plate,A,The Pacific Plate is the largest tectonic plate,Medium
4206,Science,What is the half-life of Uranium-235?,700 million years,4.5 billion years,24000 years,5730 years,A,Uranium-235 has a half-life of about 700 million years,Medium
4207,History,Which empire was ruled by Charlemagne?,Roman Empire,Holy Roman Empire,Byzantine Empire,Frankish Empire,D,Charlemagne ruled the Frankish Empire,Medium
4208,Science,What is the speed of light in a vacuum?,300000 km/s,186000 miles/s,Both A and B,299792458 m/s,D,Light travels at 299792458 meters per second,Medium
4209,Literature,Who wrote One Hundred Years of Solitude?,Gabriel Garcia Marquez,Mario Vargas Llosa,Jorge Luis Borges,Octavio Paz,A,Gabriel Garcia Marquez wrote this magical realism novel,Medium
