3601,Science,What type of bond holds water molecules together?,Ionic bond,Covalent bond,Hydrogen bond,Metallic bond,C,Hydrogen bonds hold water molecules together,Medium
3602,History,Who was the first woman to win a Nobel Prize?,Marie Curie,Rosalind Franklin,Dorothy Hodgkin,Lise Meitner,A,Marie Curie won the Nobel Prize in Physics in 1903,Medium
3603,Science,What is the most electronegative element?,Fluorine,Oxygen,Nitrogen,Chlorine,A,Fluorine has the highest electronegativity,Medium
3604,Literature,Who wrote One Hundred Years of Solitude?,Gabriel Garcia Marquez,Mario Vargas Llosa,Jorge Luis Borges,Pablo Neruda,A,Gabriel Garcia Marquez wrote this magical realism novel,Medium
3605,Sports,In tennis what does the term 'love' mean?,15 points,30 points,Zero points,Game point,C,Love means zero in tennis scoring,Medium
3606,Science,Which gas law relates pressure and volume at constant temperature?,Boyle's Law,Charles' Law,Gay-Lussac's Law,Avogadro's Law,A,Boyle's Law describes the inverse relationship between pressure and volume,Medium
3607,Art,Which period came after the Renaissance?,Baroque,Romantic,Neoclassical,Modern,A,The Baroque period followed the Renaissance,Medium
3608,Music,Who composed The Four Seasons?,Bach,Vivaldi,Mozart,Beethoven,B,Antonio Vivaldi composed The Four Seasons,Medium
3609,Technology,What does API stand for?,Application Program Interface,Application Programming Interface,Applied Program Interface,Applied Programming Interface,B,API stands for Application Programming Interface,Medium
3610,Food,Which vitamin deficiency causes rickets?,Vitamin A,Vitamin B,Vitamin C,Vitamin D,D,Vitamin D deficiency causes rickets,Medium
3611,Animals,What is the largest species of penguin?,King penguin,Emperor penguin,Adelie penguin,Chinstrap penguin,B,The Emperor penguin is the largest penguin species,Medium
3612,Science,What is the formula for kinetic energy?,½mv,½mv²,mv²,2mv²,B,Kinetic energy equals one-half mass times velocity squared,Medium
3613,Science,Which element has the highest melting point?,Carbon,Tungsten,Iron,Titanium,B,Tungsten has the highest melting point of all elements,Medium
3614,Math,What is log₁₀(1000)?,2,3,4,10,B,log₁₀(1000) = 3 because 10³ = 1000,Medium
3615,Geography,Which country has the most time zones?,Russia,United States,China,Canada,A,Russia spans 11 time zones,Medium
3616,Science,What is the study of fungi called?,Bacteriology,Mycology,Virology,Parasitology,B,Mycology is the study of fungi,Medium
3617,History,Which war was fought between 1950-1953?,Vietnam War,Korean War,Cold War,World War II,B,The Korean War lasted from 1950 to 1953,Medium
3618,Science,What is the unit of electrical resistance?,Ampere,Volt,Ohm,Watt,C,Electrical resistance is measured in ohms,Medium
3619,Literature,Who wrote Brave New World?,George Orwell,Aldous Huxley,Ray Bradbury,Kurt Vonnegut,B,Aldous Huxley wrote Brave New World,Medium
3620,Sports,What is the standard distance of a marathon?,24.2 miles,25.2 miles,26.2 miles,27.2 miles,C,A marathon is 26.2 miles or 42.195 kilometers,Medium
3621,Science,Which organelle is responsible for protein synthesis?,Nucleus,Ribosome,Mitochondria,Golgi apparatus,B,Ribosomes synthesize proteins,Medium
3622,Art,Who sculpted David?,Leonardo da Vinci,Michelangelo,Donatello,Bernini,B,Michelangelo sculpted the famous statue of David,Medium
3623,Music,What is the relative minor of C major?,A minor,D minor,E minor,G minor,A,A minor is the relative minor of C major,Medium
3624,Technology,What does SQL stand for?,Structured Query Language,Standard Query Language,System Query Language,Simple Query Language,A,SQL stands for Structured Query Language,Medium
3625,Food,Which acid gives lemons their sour taste?,Acetic acid,Citric acid,Malic acid,Tartaric acid,B,Citric acid gives lemons their sour taste,Medium
3626,Animals,What is the only mammal capable of true flight?,Flying squirrel,Sugar glider,Bat,Pterodactyl,C,Bats are the only mammals capable of sustained flight,Medium
3627,Science,What is Avogadro's number approximately?,6.02 × 10²²,6.02 × 10²³,6.02 × 10²⁴,6.02 × 10²⁵,B,Avogadro's number is approximately 6.02 × 10²³,Medium
3628,Science,Which hormone regulates the sleep-wake cycle?,Insulin,Melatonin,Adrenaline,Cortisol,B,Melatonin regulates circadian rhythms and sleep,Medium
3629,Math,What is the area of a circle with radius 5?,25π,50π,75π,100π,A,Area = πr² = π(5)² = 25π,Medium
3630,Geography,What is the capital of Australia?,Sydney,Melbourne,Brisbane,Canberra,D,Canberra is the capital of Australia,Medium
3631,Science,What is the most common isotope of uranium?,Uranium-235,Uranium-238,Uranium-240,Uranium-242,B,Uranium-238 is the most abundant isotope,Medium
3632,History,Who was the last Pharaoh of Egypt?,Tutankhamun,Ramesses II,Cleopatra VII,Nefertiti,C,Cleopatra VII was the last active Pharaoh,Medium
3633,Science,What is the speed of light in a vacuum?,186000 miles/second,300000 km/second,Both A and B,Neither A nor B,C,Light travels at 186000 miles/second or 300000 km/second,Medium
3634,Literature,Who wrote The Sun Also Rises?,Ernest Hemingway,F. Scott Fitzgerald,John Steinbeck,William Faulkner,A,Ernest Hemingway wrote The Sun Also Rises,Medium
3635,Sports,In golf what is an eagle?,One under par,Two under par,Three under par,Four under par,B,An eagle is two strokes under par,Medium
3636,Science,Which process converts atmospheric nitrogen into ammonia?,Photosynthesis,Nitrogen fixation,Denitrification,Nitrification,B,Nitrogen fixation converts N₂ to ammonia,Medium
3637,Art,Which artist painted The Persistence of Memory?,Pablo Picasso,Salvador Dali,Joan Miro,Max Ernst,B,Salvador Dali painted The Persistence of Memory,Medium
3638,Music,What key signature has four sharps?,E major,A major,D major,B major,A,A major has four sharps (F# C# G# D#),Medium
3639,Technology,What does VPN stand for?,Virtual Private Network,Virtual Public Network,Very Private Network,Very Public Network,A,VPN stands for Virtual Private Network,Medium
3640,Food,Which enzyme breaks down starch?,Pepsin,Amylase,Lipase,Trypsin,B,Amylase breaks down starch into sugars,Medium
3641,Animals,What is the scientific name for humans?,Homo erectus,Homo neanderthalensis,Homo sapiens,Homo habilis,C,The scientific name for modern humans is Homo sapiens,Medium
3642,Science,What is the molecular formula for glucose?,C6H12O6,C12H22O11,C6H10O5,C5H10O5,A,Glucose has the molecular formula C6H12O6,Medium
3643,Science,Which layer of the atmosphere contains the ozone layer?,Troposphere,Stratosphere,Mesosphere,Thermosphere,B,The ozone layer is located in the stratosphere,Medium
3644,Math,What is the value of π to 3 decimal places?,3.141,3.142,3.143,3.144,B,Pi is approximately 3.142,Medium
3645,Geography,Which strait separates Europe and Asia?,Bering Strait,Strait of Gibraltar,Bosphorus Strait,Strait of Hormuz,C,The Bosphorus Strait separates Europe and Asia,Medium
3646,Science,What is the term for the bending of light as it passes through different media?,Reflection,Refraction,Diffraction,Interference,B,Refraction is the bending of light through different media,Medium
3647,History,Which dynasty ruled China during the construction of the Great Wall?,Han Dynasty,Ming Dynasty,Qing Dynasty,Tang Dynasty,B,Most of the Great Wall was built during the Ming Dynasty,Medium
3648,Science,What is the chemical formula for sulfuric acid?,H2SO3,H2SO4,HNO3,HCl,B,Sulfuric acid has the formula H2SO4,Medium
3649,Literature,Who wrote The Picture of Dorian Gray?,Oscar Wilde,Bram Stoker,Arthur Conan Doyle,H.G. Wells,A,Oscar Wilde wrote The Picture of Dorian Gray,Medium
3650,Sports,What is the maximum number of players on a basketball court at one time?,8,10,12,14,B,Basketball has 5 players per team for 10 total on court,Medium
3651,Science,What is the study of the structure and function of cells called?,Histology,Cytology,Embryology,Physiology,B,Cytology is the study of cells,Hard
3652,Science,Which particle was discovered by J.J. Thomson?,Proton,Neutron,Electron,Positron,C,J.J. Thomson discovered the electron in 1897,Hard
3653,Science,What is the name for the reaction where an acid and base neutralize each other?,Oxidation,Reduction,Neutralization,Hydrolysis,C,Neutralization occurs when acids and bases react,Hard
3654,Math,What is the integral of sin(x) dx?,-cos(x) + C,cos(x) + C,-sin(x) + C,sin(x) + C,A,The integral of sin(x) is -cos(x) + C,Hard
3655,Geography,What is the highest mountain in Africa?,Mount Kenya,Mount Stanley,Kilimanjaro,Mount Elgon,C,Mount Kilimanjaro is Africa's highest peak,Hard
3656,Science,What is the term for a reaction that absorbs heat?,Exothermic,Endothermic,Isothermic,Adiabatic,B,Endothermic reactions absorb heat from surroundings,Hard
3657,History,Who was the leader of the Soviet Union during World War II?,Vladimir Lenin,Leon Trotsky,Joseph Stalin,Nikita Khrushchev,C,Joseph Stalin led the Soviet Union during WWII,Hard
3658,Science,What is the molecular geometry of methane?,Linear,Trigonal planar,Tetrahedral,Octahedral,C,Methane has a tetrahedral molecular geometry,Hard
3659,Literature,Who wrote The Brothers Karamazov?,Leo Tolstoy,Fyodor Dostoevsky,Anton Chekhov,Ivan Turgenev,B,Fyodor Dostoevsky wrote The Brothers Karamazov,Hard
3660,Sports,In which year were the first modern Olympic Games held?,1892,1896,1900,1904,B,The first modern Olympics were held in Athens in 1896,Hard
3661,Science,What is the enzyme that unwinds DNA during replication?,DNA polymerase,Helicase,Ligase,Primase,B,Helicase unwinds the DNA double helix,Hard
3662,Art,Which art movement did Jackson Pollock belong to?,Cubism,Surrealism,Abstract Expressionism,Pop Art,C,Jackson Pollock was an Abstract Expressionist,Hard
3663,Music,Who composed the Brandenburg Concertos?,Mozart,Bach,Beethoven,Handel,B,Johann Sebastian Bach composed the Brandenburg Concertos,Hard
3664,Technology,What does BIOS stand for?,Basic Input Output System,Binary Input Output System,Basic Internal Operating System,Binary Internal Operating System,A,BIOS stands for Basic Input Output System,Hard
3665,Food,Which compound gives chili peppers their heat?,Capsaicin,Piperine,Allicin,Menthol,A,Capsaicin is the compound that makes peppers hot,Hard
3666,Animals,What is the largest invertebrate?,Giant squid,Blue whale,African elephant,Colossal squid,D,The colossal squid is the largest invertebrate,Hard
3667,Science,What is the first law of thermodynamics?,Energy cannot be created or destroyed,Entropy always increases,Heat flows from hot to cold,PV = nRT,A,The first law states energy conservation,Hard
3668,Science,Which scientist proposed the theory of continental drift?,Charles Darwin,Alfred Wegener,Gregor Mendel,Louis Pasteur,B,Alfred Wegener proposed continental drift theory,Hard
3669,Math,What is the derivative of ln(x)?,1/x,x,ln(x),e^x,A,The derivative of ln(x) is 1/x,Hard
3670,Geography,Which tectonic plate boundary creates mountains?,Transform,Divergent,Convergent,None of the above,C,Convergent boundaries create mountain ranges,Hard
3671,Science,What is the quantum mechanical model of the atom based on?,Bohr's planetary model,Wave-particle duality,Classical mechanics,Electromagnetic theory,B,The quantum model is based on wave-particle duality,Hard
3672,History,Which treaty ended World War I?,Treaty of Versailles,Treaty of Paris,Treaty of Vienna,Treaty of Westphalia,A,The Treaty of Versailles ended WWI,Hard
3673,Science,What is the pH of a 0.1 M HCl solution?,0,1,2,3,B,A 0.1 M HCl solution has a pH of 1,Hard
3674,Literature,Who wrote Ulysses?,James Joyce,Virginia Woolf,T.S. Eliot,Ezra Pound,A,James Joyce wrote the novel Ulysses,Hard
3675,Sports,What is the oldest tennis tournament in the world?,US Open,French Open,Wimbledon,Australian Open,C,Wimbledon is the oldest tennis championship,Hard
3676,Science,What is the most stable isotope of carbon?,Carbon-12,Carbon-13,Carbon-14,Carbon-15,A,Carbon-12 is the most stable and abundant isotope,Hard
3677,Art,Who painted Las Meninas?,Diego Velazquez,Francisco Goya,El Greco,Pablo Picasso,A,Diego Velazquez painted Las Meninas,Hard
3678,Music,What is the dominant chord in the key of C major?,C major,F major,G major,A minor,C,The dominant chord of C major is G major,Hard
3679,Technology,What does RAID stand for in computing?,Redundant Array of Independent Disks,Random Access of Independent Data,Rapid Array of Internal Drives,Remote Access of Internet Data,A,RAID stands for Redundant Array of Independent Disks,Hard
3680,Food,Which amino acid is considered essential and must be obtained from diet?,Glycine,Alanine,Lysine,Serine,C,Lysine is an essential amino acid,Hard
3681,Animals,What is the binomial name for the domestic cat?,Felis domesticus,Felis catus,Felis silvestris,Felis lynx,B,The domestic cat's scientific name is Felis catus,Hard
3682,Science,What is the uncertainty principle in quantum mechanics?,Position and momentum cannot both be precisely known,Energy and time are related,Matter and energy are equivalent,Particles exhibit wave properties,A,Heisenberg's uncertainty principle relates position and momentum,Hard
3683,Science,Which element has the electron configuration 1s² 2s² 2p⁶ 3s² 3p⁶ 4s²?,Calcium,Potassium,Argon,Scandium,A,This electron configuration corresponds to calcium,Hard
3684,Math,What is the Maclaurin series for e^x?,1 + x + x²/2! + x³/3! + ...,x - x³/3! + x⁵/5! - ...,1 - x²/2! + x⁴/4! - ...,1 + x²/2! + x⁴/4! + ...,A,The Maclaurin series for e^x is the exponential series,Hard
3685,Geography,What is the name of the boundary between tectonic plates?,Fault line,Subduction zone,Transform boundary,All of the above,D,Tectonic plate boundaries can be faults subduction zones or transform boundaries,Hard
3686,Science,What is the rate-determining step in enzyme kinetics?,Enzyme-substrate binding,Product formation,Product release,Depends on the enzyme,D,The rate-determining step varies depending on the specific enzyme,Hard
3687,History,Who was the first Holy Roman Emperor?,Charlemagne,Otto I,Frederick Barbarossa,Charles V,A,Charlemagne was crowned the first Holy Roman Emperor in 800 AD,Hard
